Date,Time,T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens
2017/09/07,01:06:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,01:06:00,03,11948,11775,1,11949,11776,116.03,0.13,8476,31.91,nan,745,
2017/09/07,01:06:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.26,nan,826,
2017/09/07,01:07:00,01,9942,9806,0,9942,9806,136.26,-0.41,6016,31.18,nan,745,
2017/09/07,01:07:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:07:00,03,11948,11775,1,11949,11776,116.03,0.12,8476,31.91,nan,745,
2017/09/07,01:07:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.26,nan,826,
2017/09/07,01:08:00,01,9942,9807,0,9942,9807,136.26,-0.41,6016,31.18,nan,745,
2017/09/07,01:08:00,02,5199,5128,0,5199,5128,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:08:00,03,11948,11775,1,11949,11776,116.03,0.12,8476,31.91,nan,745,
2017/09/07,01:08:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.26,nan,826,
2017/09/07,01:09:00,01,9942,9807,0,9942,9807,136.26,-0.41,6016,31.18,nan,745,
2017/09/07,01:09:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:09:00,03,11948,11775,1,11949,11776,116.03,0.12,8476,31.90,nan,745,
2017/09/07,01:09:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.26,nan,826,
2017/09/07,01:10:00,01,9941,9805,0,9941,9805,136.24,-0.41,6018,31.18,nan,745,
2017/09/07,01:10:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:10:00,03,11948,11775,1,11949,11776,116.03,0.13,8476,31.90,nan,745,
2017/09/07,01:10:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.26,nan,826,
2017/09/07,01:11:00,01,9940,9805,0,9940,9805,136.23,-0.41,6018,31.18,nan,745,
2017/09/07,01:11:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:11:00,03,11948,11775,1,11949,11776,116.03,0.13,8476,31.90,nan,745,
2017/09/07,01:11:00,04,26371,26066,0,26371,26066,170.08,-0.47,5321,33.26,nan,826,
2017/09/07,01:12:00,01,9940,9805,0,9940,9805,136.24,-0.41,6018,31.18,nan,745,
2017/09/07,01:12:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:12:00,03,11948,11774,1,11948,11775,116.02,0.12,8477,31.90,nan,745,
2017/09/07,01:12:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:13:00,01,9941,9806,0,9941,9806,136.25,-0.41,6017,31.18,nan,745,
2017/09/07,01:13:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:13:00,03,11948,11775,1,11949,11776,116.03,0.12,8476,31.90,nan,745,
2017/09/07,01:13:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:14:00,01,9941,9805,0,9941,9805,136.24,-0.41,6017,31.18,nan,745,
2017/09/07,01:14:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:14:00,03,11943,11770,1,11944,11771,115.98,0.12,8481,31.90,nan,745,
2017/09/07,01:14:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:15:00,01,9940,9805,0,9940,9805,136.24,-0.41,6018,31.18,nan,745,
2017/09/07,01:15:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:15:00,03,11940,11767,1,11941,11768,115.96,0.12,8484,31.90,nan,745,
2017/09/07,01:15:00,04,26370,26065,0,26370,26065,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:16:00,01,9940,9805,0,9940,9805,136.23,-0.41,6018,31.18,nan,745,
2017/09/07,01:16:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:16:00,03,11939,11766,1,11939,11766,115.94,0.12,8486,31.90,nan,745,
2017/09/07,01:16:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:17:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:17:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:17:00,03,11939,11766,1,11940,11767,115.94,0.12,8485,31.90,nan,745,
2017/09/07,01:17:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:18:00,01,9938,9803,0,9938,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:18:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:18:00,03,11939,11766,1,11940,11767,115.94,0.12,8485,31.90,nan,745,
2017/09/07,01:18:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:19:00,01,9938,9803,0,9938,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:19:00,02,5198,5128,0,5198,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:19:00,03,11939,11766,1,11940,11767,115.94,0.12,8485,31.90,nan,745,
2017/09/07,01:19:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:20:00,01,9938,9803,0,9938,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:20:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:20:00,03,11939,11766,1,11940,11767,115.94,0.12,8485,31.90,nan,745,
2017/09/07,01:20:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:21:00,01,9938,9803,0,9938,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:21:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,01:21:00,03,11938,11765,1,11939,11766,115.93,0.12,8486,31.90,nan,745,
2017/09/07,01:21:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:22:00,01,9939,9803,0,9939,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:22:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:22:00,03,11935,11762,1,11936,11763,115.91,0.13,8489,31.90,nan,745,
2017/09/07,01:22:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:23:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:23:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:23:00,03,11935,11762,1,11936,11763,115.91,0.13,8489,31.90,nan,745,
2017/09/07,01:23:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:24:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:24:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:24:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:24:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.25,nan,826,
2017/09/07,01:25:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:25:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:25:00,03,11935,11762,1,11936,11763,115.91,0.13,8489,31.90,nan,745,
2017/09/07,01:25:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.25,nan,826,
2017/09/07,01:26:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:26:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:26:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:26:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:27:00,01,9939,9803,0,9939,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:27:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:27:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:27:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:28:00,01,9939,9803,0,9939,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:28:00,02,5199,5128,0,5199,5128,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:28:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:28:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:29:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:29:00,02,5199,5128,0,5199,5128,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:29:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:29:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:30:00,01,9938,9803,0,9938,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:30:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:30:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:30:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:31:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:31:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:31:00,03,11935,11762,1,11936,11763,115.91,0.12,8489,31.90,nan,745,
2017/09/07,01:31:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:32:00,01,9939,9803,0,9939,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:32:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:32:00,03,11935,11762,1,11936,11763,115.91,0.13,8489,31.90,nan,745,
2017/09/07,01:32:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:33:00,01,9939,9803,0,9939,9803,136.21,-0.41,6020,31.18,nan,745,
2017/09/07,01:33:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:33:00,03,11933,11760,1,11934,11761,115.89,0.13,8491,31.90,nan,745,
2017/09/07,01:33:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:34:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:34:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:34:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:34:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:35:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:35:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:35:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:35:00,04,26371,26066,0,26371,26066,170.08,-0.46,5321,33.24,nan,826,
2017/09/07,01:36:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:36:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:36:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:36:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:37:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:37:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:37:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.90,nan,745,
2017/09/07,01:37:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:38:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:38:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:38:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:38:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:39:00,01,9939,9804,0,9939,9804,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:39:00,02,5198,5128,0,5198,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:39:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.90,nan,745,
2017/09/07,01:39:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:40:00,01,9939,9803,0,9939,9803,136.22,-0.41,6019,31.18,nan,745,
2017/09/07,01:40:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:40:00,03,11933,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:40:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.24,nan,826,
2017/09/07,01:41:00,01,9936,9801,0,9936,9801,136.18,-0.41,6022,31.18,nan,745,
2017/09/07,01:41:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,01:41:00,03,11933,11760,1,11934,11761,115.89,0.12,8491,31.90,nan,745,
2017/09/07,01:41:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:42:00,01,9936,9801,0,9936,9801,136.18,-0.41,6022,31.18,nan,745,
2017/09/07,01:42:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:42:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.90,nan,745,
2017/09/07,01:42:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.24,nan,826,
2017/09/07,01:43:00,01,9936,9801,0,9936,9801,136.18,-0.41,6022,31.18,nan,745,
2017/09/07,01:43:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:43:00,03,11933,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:43:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.24,nan,826,
2017/09/07,01:44:00,01,9936,9801,0,9936,9801,136.19,-0.41,6022,31.18,nan,745,
2017/09/07,01:44:00,02,5198,5128,0,5198,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:44:00,03,11933,11760,1,11934,11761,115.89,0.12,8491,31.90,nan,745,
2017/09/07,01:44:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:45:00,01,9936,9801,0,9936,9801,136.18,-0.41,6022,31.18,nan,745,
2017/09/07,01:45:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:45:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:45:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:46:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,01:46:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:46:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:46:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:47:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,01:47:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:47:00,03,11932,11760,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:47:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:48:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,01:48:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:48:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:48:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:49:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:49:00,02,5199,5129,0,5199,5129,83.04,-0.23,10759,31.09,nan,745,
2017/09/07,01:49:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:49:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:50:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:50:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,01:50:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:50:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:51:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:51:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:51:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.90,nan,745,
2017/09/07,01:51:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:52:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:52:00,02,5199,5129,0,5199,5129,83.04,-0.22,10759,31.09,nan,745,
2017/09/07,01:52:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.90,nan,745,
2017/09/07,01:52:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:53:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:53:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:53:00,03,11932,11759,1,11933,11760,115.88,0.12,8492,31.89,nan,745,
2017/09/07,01:53:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:54:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:54:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:54:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,01:54:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:55:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:55:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:55:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,01:55:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:56:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:56:00,02,5199,5129,0,5199,5129,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,01:56:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,01:56:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.23,nan,826,
2017/09/07,01:57:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:57:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,01:57:00,03,11933,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,01:57:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:58:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,01:58:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:58:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,01:58:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,01:59:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,01:59:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,01:59:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,01:59:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,02:00:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:00:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:00:00,03,11933,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:00:00,04,26370,26066,0,26370,26066,170.07,-0.47,5322,33.23,nan,826,
2017/09/07,02:01:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:01:00,02,5199,5128,0,5199,5128,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:01:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:01:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.23,nan,826,
2017/09/07,02:02:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:02:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:02:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:02:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.22,nan,826,
2017/09/07,02:03:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:03:00,02,5199,5128,0,5199,5128,83.03,-0.23,10759,31.09,nan,745,
2017/09/07,02:03:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.89,nan,745,
2017/09/07,02:03:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:04:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:04:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,02:04:00,03,11933,11760,1,11934,11761,115.88,0.12,8491,31.89,nan,745,
2017/09/07,02:04:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:05:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:05:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,02:05:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:05:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:06:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:06:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,02:06:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,02:06:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:07:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:07:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,02:07:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:07:00,04,26370,26066,0,26370,26066,170.08,-0.46,5322,33.22,nan,826,
2017/09/07,02:08:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,02:08:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,02:08:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,02:08:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:09:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:09:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:09:00,03,11932,11760,1,11933,11761,115.88,0.12,8492,31.89,nan,745,
2017/09/07,02:09:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:10:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:10:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:10:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,02:10:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:11:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,02:11:00,02,5198,5128,0,5198,5128,83.03,-0.23,10760,31.09,nan,745,
2017/09/07,02:11:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,02:11:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:12:00,01,9934,9799,0,9934,9799,136.15,-0.41,6024,31.18,nan,745,
2017/09/07,02:12:00,02,5199,5129,0,5199,5129,83.03,-0.22,10759,31.09,nan,745,
2017/09/07,02:12:00,03,11932,11760,1,11933,11761,115.88,0.13,8492,31.89,nan,745,
2017/09/07,02:12:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:13:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:13:00,02,5199,5128,0,5199,5128,83.03,-0.22,10760,31.09,nan,745,
2017/09/07,02:13:00,03,11933,11760,1,11934,11761,115.89,0.12,8491,31.89,nan,745,
2017/09/07,02:13:00,04,26370,26066,0,26370,26066,170.07,-0.46,5322,33.22,nan,826,
2017/09/07,02:14:00,01,9934,9799,0,9934,9799,136.16,-0.41,6024,31.18,nan,745,
2017/09/07,02:14:00,02,5199,5128,0,5199,5128,83.03,-0.23,10760,31.09,nan,745,
